brand,product,processor,ram_gb,gpu,os,screen_size,price,Cpu_brand,Gpu_brand,hdd,ssd,LogPrice,storage_gb,weight_kg,total_pixels,ppi,processor_score,gpu_score,performance_score,portability_score,value_score,is_gaming,is_ultraportable,brand_encoded,product_encoded,processor_encoded,gpu_encoded,os_encoded,Cpu_brand_encoded,Gpu_brand_encoded
Lenovo,Ideapad Gaming 3 82SB00NXIN Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,15.6,57990,"Hexa Core,",4GB,0,512,10.96802586,512,2.0,2073600,92.3076923076923,6,5,4.65,6.0,0.801862390067253,1,0,14,287,19,31,12,12,8
MSI,Modern 14 C11M-029IN Laptop,"Quad Core, 8 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,39990,"Quad Core,",Intel,0,512,10.5963847,512,2.0,2073600,102.85714285714286,5,2,3.35,6.0,0.8377094273568392,0,0,15,393,28,111,12,16,17
Lenovo,Ideapad Flex 5i 14IAU7 82R70067IN Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel Integrated UHD,Windows 11 OS,14.0,53990,Hexa Core,Intel,0,512,10.89655412,512,2.0,2073600,102.85714285714286,6,2,3.5000000000000004,6.0,0.6482681978144101,0,0,14,285,18,112,12,11,17
Dell,Inspiron 3535 Laptop,"Quad Core, 8 Threads",8,AMD Radeon Graphics,Windows 11 OS,15.6,44500,"Quad Core,",AMD,0,512,10.70324447,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,0.7640449438202247,0,0,6,314,28,80,12,16,12
HP,14-hr0000AU Laptop,"Quad Core, 8 Threads",16,AMD Radeon AMD,Windows 11 OS,14.0,48999,"Quad Core,",AMD,0,512,10.79955517,512,2.0,2073600,102.85714285714286,5,3,3.65,6.0,0.7449131614930917,0,0,9,4,28,79,12,16,12
HP,Envy 15-fe0032TU Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris X Graphics,Windows 11 OS,15.6,116990,10 Cores,Intel,0,1000,11.66984374,1000,2.0,2073600,92.3076923076923,7,2,4.38828125,6.0,0.37509883323360976,0,0,9,148,1,118,12,0,17
Acer,Aspire 3 NX.KDESI.008 Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,30990,"Quad Core,",AMD,0,512,10.34141985,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,1.0971281058405937,0,0,1,78,28,79,12,16,12
Lenovo,IdeaPad Slim 3 82XQ008EIN Laptop,"Quad Core, 8 Threads",8,AMD Radeon 610M Graphics,Windows 11 OS,15.6,33790,"Quad Core,",AMD,0,512,10.42792018,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,1.0062148564664102,0,0,14,271,28,75,12,16,12
MSI,Thin GF63 11UCX-1476IN Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 2050 ,Windows 11 OS,15.6,51990,"Hexa Core,",4GB,0,512,10.85880667,512,2.0,2073600,92.3076923076923,6,5,4.65,6.0,0.8944027697634162,1,0,15,557,19,32,12,12,8
Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,"10 Cores (2P + 8E), 12 Threads",8,Integrated Intel Iris Xe Graphics,Windows 11 OS,15.6,45990,10 Cores,Integrated,0,512,10.73617926,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.848010437051533,0,0,3,695,1,94,12,0,16
MSI,Thin GF63 11UC-1475IN Gaming Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce RTX 3050 ,Windows 11 OS,15.6,51990,"Hexa Core,",4GB,0,512,10.85880667,512,2.0,2073600,92.3076923076923,6,6,4.7,6.0,0.9040200038468937,1,0,15,553,19,34,12,12,8
Lenovo,V15 G3 IAP 82TTA00UIH Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel Integrated UHD,DOS OS,15.6,34099,Hexa Core,Intel,0,512,10.43702334,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,1.0264230622598904,0,0,14,611,18,112,3,11,17
HP,Pavilion 15-EH3101AU Laptop,"Octa Core, 16 Threads",16,AMD Radeon Vega 8 Graphics,Windows 11 OS,15.6,65600,"Octa Core,",AMD,0,512,11.09133097,512,2.0,2073600,92.3076923076923,8,3,4.85,6.0,0.7393292682926829,0,0,9,451,24,88,12,14,12
Lenovo,V15 G4 82YU00W6IN Laptop,"Quad Core, 8 Threads",8,AMD Radeon Graphics,DOS OS,15.6,27990,"Quad Core,",AMD,0,512,10.23960258,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,1.2147195426938193,0,0,14,615,28,80,3,16,12
Lenovo,V14 G3 IAP Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated UHD,Windows 11 OS,14.0,46990,10 Cores,Intel,0,512,10.75769009,512,2.0,2073600,102.85714285714286,7,2,3.9000000000000004,6.0,0.8299638220898065,0,0,14,601,1,112,12,0,17
Dell,‎G16-7630 2023 Gaming Laptop,14 Cores (6P + 8E),16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,16.0,161590,14 Cores,8GB,0,1000,11.99281754,1000,2.0,2073600,90.0,9,8,6.98828125,6.0,0.4324699084101739,1,0,6,811,7,63,12,3,11
Dell,Inspiron 7430 IC7430FD64T001ORS1 Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,98990,10 Cores,Intel,0,512,11.50277411,512,2.0,2073600,102.85714285714286,7,2,4.15,6.0,0.41923426608748365,0,0,6,335,1,123,12,0,17
Lenovo,Legion 5 Pro 2023 Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",32,16GB NVIDIA GeForce RTX 4090,Windows 11 OS,16.0,172990,14 Cores,16GB,0,1000,12.06098907,1000,2.0,2073600,90.0,9,10,8.08828125,6.0,0.46755773455113014,1,0,14,359,8,7,12,3,3
Acer,One 14 Z8-415UN.599SI.009 Laptop,"Dual Core, 4 Threads",8,Intel Iris Xe Graphics,Windows 11 OS,14.0,25990,"Dual Core,",Intel,0,256,10.16546713,256,2.0,2073600,102.85714285714286,3,2,2.1750000000000003,6.0,0.8368603308964987,0,0,1,442,17,123,12,10,17
HP,Victus 15-fb0136AX Gaming Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,61990,"Hexa Core,",4GB,0,512,11.03472836,512,2.0,2073600,92.3076923076923,6,6,4.95,6.0,0.7985158896596226,1,0,9,644,19,33,12,12,8
Asus,Zenbook 14X OLED 2023 UM5401QA-KM751WS Laptop,"Octa Core, 16 Threads",16,AMD Radeon AMD,Windows 11 OS,14.0,76990,"Octa Core,",AMD,0,1000,11.25143082,1000,2.0,2073600,102.85714285714286,8,3,5.08828125,6.0,0.6609015781270294,0,0,3,803,24,79,12,14,12
Dell,G15-5530 Gaming Laptop,14 Cores (6P + 8E),16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,126790,14 Cores,6GB,0,512,11.75028745,512,2.0,2073600,92.3076923076923,9,7,6.45,6.0,0.5087151983594921,1,0,6,169,7,53,12,3,9
Asus,ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,13.4,209990,14 Cores,8GB,0,1000,12.25481519,1000,2.0,2073600,107.46268656716417,9,8,6.98828125,6.0,0.33279114481641986,1,0,3,495,8,63,12,3,11
Asus,ROG Strix G16 2023 G614JI-N4151WS Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",16,8GB NVIDIA GeForce RTX 4070,Windows 11 OS,16.0,209990,24 Cores,8GB,0,1000,12.25481519,1000,2.0,2073600,90.0,5,8,5.38828125,6.0,0.2565970403352541,1,0,3,497,14,64,12,8,11
Asus,ROG Strix G16 2023 G614JU-N3200WS Gaming Laptop,14 Cores (6P + 8E),16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,142990,14 Cores,6GB,0,1000,11.87052998,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.46774468494300303,1,0,3,500,7,53,12,3,9
Asus,Vivobook Pro 15 OLED K6502VU-MA951WS Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,156990,14 Cores,6GB,0,1000,11.96393739,1000,2.0,2073600,92.3076923076923,9,7,6.68828125,6.0,0.4260323109752214,1,0,3,745,8,53,12,3,9
Asus,Vivobook 14X OLED 2023 K3405VCB-KM542WS Laptop,"12 Cores (4P + 8E), 16 Threads",16,4GB NVIDIA Geforce RTX 3050,Windows 11 OS,14.0,93980,12 Cores,4GB,0,512,11.45083727,512,2.0,2073600,102.85714285714286,8,6,5.75,6.0,0.6118323047456906,1,0,3,679,6,43,12,2,8
Asus,TUF Gaming F17 FX706HF-HX018W Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce RTX 2050,Windows 11 OS,17.3,53990,"Hexa Core,",4GB,0,512,10.89655412,512,2.0,2073600,83.23699421965317,6,5,4.4,6.0,0.8149657343952584,1,0,3,545,19,31,12,12,8
HP,15s-fy5002TU Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated Integrated,Windows 11 OS,15.6,51990,10 Cores,Intel,0,512,10.85880667,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.7501442585112522,0,0,9,43,1,105,12,0,17
Asus,VivoBook 15 X515EA-EJ342WS Laptop,"Dual Core, 4 Threads",16,Intel UHD Graphics,Windows 11 OS,15.6,35990,"Dual Core,",Intel,0,512,10.4909964,512,2.0,2073600,92.3076923076923,3,2,2.5500000000000003,6.0,0.7085301472631287,0,0,3,671,17,126,12,10,17
HP,15s-fy5003TU Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,37990,Hexa Core,Intel,0,512,10.54507825,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,0.9212950776520138,0,0,9,44,18,112,12,11,17
HP,15-fc0030AU Laptop,"Quad Core, 8 Threads",16,AMD Radeon AMD,Windows 11 OS,15.6,46490,"Quad Core,",AMD,0,512,10.74699251,512,2.0,2073600,92.3076923076923,5,3,3.65,6.0,0.7851150785115079,0,0,9,15,28,79,12,16,12
HP,15-eg3036TU Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Integrated,Windows 11 OS,15.6,90490,12 Cores,Intel,0,1000,11.41299463,1000,2.0,2073600,92.3076923076923,8,2,4.788281250000001,6.0,0.529150320477401,0,0,9,10,6,105,12,2,17
HP,Victus 15-fb0122AX Gaming Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce GTX 1650,Windows 11 OS,15.6,55990,"Hexa Core,",4GB,0,512,10.93292838,512,2.0,2073600,92.3076923076923,6,4,4.1000000000000005,6.0,0.7322736202893374,1,0,9,640,19,27,12,12,8
Asus,Vivobook Pro 16 OLED 2023 K6602VU-LZ952WS Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,159990,14 Cores,6GB,0,1000,11.98286659,1000,2.0,2073600,90.0,9,7,6.68828125,6.0,0.41804370585661604,1,0,3,749,8,53,12,3,9
HP,15-fd0011TU Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated Integrated,Windows 11 OS,15.6,57990,10 Cores,Intel,0,512,10.96802586,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.6725297465080187,0,0,9,16,1,105,12,0,17
Acer,Predator Helios Neo 16 NH.QLTSI.002 Laptop,"16 Cores (8P + 8E), 24 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,104990,16 Cores,6GB,0,512,11.56162039,512,2.0,2073600,90.0,9,7,6.45,6.0,0.614344223259358,1,0,1,478,10,53,12,5,9
Acer,Predator Helios Neo 16 NH.QLTSI.001 Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,16.0,99990,14 Cores,6GB,0,512,11.51282546,512,2.0,2073600,90.0,9,7,6.45,6.0,0.6450645064506451,1,0,1,477,8,53,12,3,9
MSI,Cyborg 15 A12UCX-264IN Gaming Laptop,"Octa Core (4P + 4E), 12 Threads",16,4GB Nvidia GeForce RTX 2050,Windows 11 OS,15.6,80500,Octa Core,4GB,0,512,11.29601246,512,2.0,2073600,92.3076923076923,8,5,5.45,6.0,0.6770186335403726,1,0,15,139,22,46,12,13,8
Dell,Vostro 3425 Laptop,"Hexa Core, 12 Threads",8,AMD Radeon Graphics,Windows 11 OS,14.0,37990,"Hexa Core,",AMD,0,512,10.54507825,512,2.0,2073600,102.85714285714286,6,3,3.8000000000000003,6.0,1.0002632271650436,0,0,6,762,19,80,12,12,12
HP,15-fc0026AU Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,34250,"Quad Core,",AMD,0,512,10.44144184,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,0.9927007299270073,0,0,9,12,28,79,12,16,12
HP,Victus 15-fa1066TX Gaming Laptop,"14 Cores (6P + 8E), 20 Threads",16,6GB NVIDIA GeForce RTX 4050,Windows 11 OS,15.6,109990,14 Cores,6GB,0,512,11.60814473,512,2.0,2073600,92.3076923076923,9,7,6.45,6.0,0.5864169469951813,1,0,9,634,8,53,12,3,9
HP,15s-fq2738TU Laptop,"Dual Core, 4 Threads",8,Intel Integrated UHD Graphics,Windows 11 OS,15.6,33990,"Dual Core,",Intel,0,512,10.43382164,512,2.0,2073600,92.3076923076923,3,2,2.3000000000000003,6.0,0.6766696087084437,0,0,9,34,17,115,12,10,17
Asus,Zenbook S13 OLED 2023 UX5304VA-NQ542WS Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Integrated Intel Iris Xe Graphics,Windows 11 OS,13.3,79990,10 Cores,Intel,0,512,11.28965691,512,2.0,2073600,108.27067669172932,7,2,4.15,6.0,0.5188148518564821,0,0,3,806,1,107,12,0,17
Asus,Vivobook 15 2023 X1502VA-NJ541WS Laptop,"12 Cores (4P + 8E), 16 Threads",16,Integrated Intel iris Xe Graphics,Windows 11 OS,15.6,64990,12 Cores,Integrated,0,512,11.08198869,512,2.0,2073600,92.3076923076923,8,2,4.550000000000001,6.0,0.7001077088782891,0,0,3,680,6,96,12,2,16
Asus,Vivobook S15 OLED 2023 S5504VA-MA953WS Laptop,"14 Cores (6P + 8E), 20 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,15.6,109990,14 Cores,Intel,0,1000,11.60814473,1000,2.0,2073600,92.3076923076923,9,2,5.18828125,6.0,0.4717048140740067,0,0,3,757,8,111,12,3,17
MSI,Bravo 15 B5ED-035IN Gaming Laptop,"Octa Core, 16 Threads",16,4GB AMD Radeon RX6500M,Windows 11 OS,15.6,62990,"Octa Core,",4GB,0,512,11.05073126,512,2.0,2073600,92.3076923076923,8,5,5.45,6.0,0.8652167010636609,1,0,15,110,24,21,12,14,8
Huawei,MateBook D14 2023 Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,58999,12 Cores,Intel,0,512,10.98527577,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.7711995118561333,0,0,11,388,6,123,12,2,17
MSI,Titan GT77 HX 13VH-093IN Gaming Laptop,"24 Cores (8P + 16E), 32 Threads",64,12GB NVIDIA GeForce RTX 4080,Windows 11 OS,17.3,420000,24 Cores,12GB,0,2000,12.94800999,2000,2.0,2073600,83.23699421965317,5,10,7.9765625,6.0,0.18991815476190477,1,0,15,591,14,3,12,8,1
Lenovo,E41-55 Laptop,"Dual Core, 2 Threads",8,AMD Radeon Graphics,Windows 11 OS,14.0,23990,"Dual Core,",AMD,0,256,10.08539236,256,2.0,2073600,102.85714285714286,3,3,2.475,6.0,1.031679866611088,0,0,14,143,16,80,12,10,12
HP,15-fc0028AU Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,42999,"Quad Core,",AMD,0,512,10.66893214,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,0.7907160631642596,0,0,9,14,28,79,12,16,12
HP,15s-eq2223AU Laptop,"Hexa Core, 12 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,38861,"Hexa Core,",AMD,0,512,10.56774646,512,2.0,2073600,92.3076923076923,6,3,3.8000000000000003,6.0,0.9778441110625049,0,0,9,28,19,79,12,12,12
Lenovo,V15 G3 82TTA00VIH Laptop,"Hexa Core (2P + 4E), 8 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,33590,Hexa Core,Intel,0,512,10.42198368,512,2.0,2073600,92.3076923076923,6,2,3.5000000000000004,6.0,1.0419767788032155,0,0,14,608,18,112,12,11,17
HP,Chromebook 15a-na0012TU Laptop,"Dual Core, 2 Threads",4,Intel Integrated UHD Graphics,Chrome OS,15.6,15990,"Dual Core,",Intel,0,0,9.679718806,256,2.0,2073600,92.3076923076923,3,2,2.0500000000000003,6.0,1.2820512820512822,0,0,9,124,16,115,1,10,17
Asus,Vivobook Go 14 2023 E1404FA-NK322WS Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,14.0,33980,"Quad Core,",AMD,0,512,10.4335274,512,2.0,2073600,102.85714285714286,5,3,3.4,6.0,1.0005885815185402,0,0,3,723,28,79,12,16,12
Acer,Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop,"Hexa Core, 12 Threads",8,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,78400,"Hexa Core,",4GB,0,512,11.26957921,512,2.0,2073600,92.3076923076923,6,6,4.7,6.0,0.5994897959183674,1,0,1,407,19,33,12,12,8
Asus,Vivobook Pro 15 M6500QC-HN742WS Laptop,"Octa Core, 16 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,79990,"Octa Core,",4GB,0,512,11.28965691,512,2.0,2073600,92.3076923076923,8,6,5.75,6.0,0.7188398549818728,1,0,3,737,24,33,12,14,8
Acer,Aspire 5 UN.K3JSI.004 Laptop,"10 Cores (2P + 8E), 12 Threads",12,Intel Iris Xe Graphic,Windows 11 OS,15.6,47990,10 Cores,Intel,0,512,10.77874793,512,2.0,2073600,92.3076923076923,7,2,4.025,6.0,0.8387163992498438,0,0,1,94,1,122,12,0,17
Asus,Vivobook Pro 15 M6500QC-HN542WS Laptop,"Hexa Core, 12 Threads",16,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,74990,"Hexa Core,",4GB,0,512,11.22511005,512,2.0,2073600,92.3076923076923,6,6,4.95,6.0,0.6600880117348981,1,0,3,735,19,33,12,12,8
MSI,Modern 15 B13M-291IN Laptop,"10 Cores (2P + 8E), 12 Threads",8,Intel Integrated Iris Xe,Windows 11 OS,15.6,45889,10 Cores,Intel,0,512,10.73398072,512,2.0,2073600,92.3076923076923,7,2,3.9000000000000004,6.0,0.8498768768114364,0,0,15,400,1,111,12,0,17
Asus,Zenbook 14 OLED 2023 UM3402YA-KM741WS Laptop,"Octa Core, 16 Threads",16,AMD Radeon AMD,Windows 11 OS,14.0,90990,"Octa Core,",AMD,0,512,11.41850489,512,2.0,2073600,102.85714285714286,8,3,4.85,6.0,0.5330256072095835,0,0,3,801,24,79,12,14,12
Asus,Vivobook Go 15 OLED 2023 E1504FA-LK521WS Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,50990,"Quad Core,",AMD,0,512,10.83938481,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,0.6667974112571092,0,0,3,732,28,79,12,16,12
Samsung,Galaxy Book 3 NP750XFG-KA2IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,15.6,74990,10 Cores,Intel,0,512,11.22511005,512,2.0,2073600,92.3076923076923,7,2,4.15,6.0,0.55340712094946,0,0,21,183,1,123,12,0,17
Infinix,INBook Y1 Plus XL28 Laptop,"Dual Core, 4 Threads",8,Intel Integrated UHD,Windows 11 OS,15.6,25990,"Dual Core,",Intel,0,512,10.16546713,512,2.0,2073600,92.3076923076923,3,2,2.3000000000000003,6.0,0.8849557522123894,0,0,12,216,17,112,12,10,17
Samsung,Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,133990,10 Cores,Intel,0,1000,11.80552045,1000,2.0,2073600,108.27067669172932,7,2,4.38828125,6.0,0.32750811627733417,0,0,21,180,1,123,12,0,17
Samsung,Galaxy Book 3 Pro NP960XFG-KC2IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,165990,12 Cores,Intel,0,1000,12.01968282,1000,2.0,2073600,90.0,8,2,4.788281250000001,6.0,0.28846805530453645,0,0,21,191,6,123,12,2,17
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,163990,12 Cores,Intel,0,512,12.00756073,512,2.0,2073600,90.0,8,2,4.550000000000001,6.0,0.2774559424355144,0,0,21,187,6,123,12,2,17
Samsung,Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,109990,10 Cores,Intel,0,512,11.60814473,512,2.0,2073600,108.27067669172932,7,2,4.15,6.0,0.37730702791162835,0,0,21,179,1,123,12,0,17
Samsung,Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,14.0,139990,12 Cores,Intel,0,512,11.84932627,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.325023215943996,0,0,21,186,6,123,12,2,17
Samsung,Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop,"10 Cores (2P + 8E), 12 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,13.3,109990,10 Cores,Intel,0,512,11.60814473,512,2.0,2073600,108.27067669172932,7,2,4.15,6.0,0.37730702791162835,0,0,21,178,1,123,12,0,17
Samsung,Galaxy Book 3 Pro NP960XFG-KC1IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,149990,12 Cores,Intel,0,512,11.9183239,512,2.0,2073600,90.0,8,2,4.550000000000001,6.0,0.3033535569037936,0,0,21,190,6,123,12,2,17
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,179990,12 Cores,Intel,0,1000,12.10065657,1000,2.0,2073600,90.0,8,2,4.788281250000001,6.0,0.2660304044669149,0,0,21,189,6,123,12,2,17
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Iris Xe Graphics,Windows 11 OS,16.0,155990,12 Cores,Intel,0,512,11.95754718,512,2.0,2073600,90.0,8,2,4.550000000000001,6.0,0.2916853644464389,0,0,21,188,6,123,12,2,17
Samsung,Galaxy Book 3 Ultra Laptop,"14 Cores (6P + 8E), 20 Threads",32,NVIDIA GeForce RTX 4070,Windows 11 OS,16.0,229900,14 Cores,NVIDIA,0,512,12.34539971,512,2.0,2073600,90.0,9,8,7.25,6.0,0.3153545019573728,1,0,21,192,8,132,12,3,19
Lenovo,V15 ‎82C70005UK Laptop,"Hexa Core, 12 Threads",8,AMD Radeon Graphics,Windows 11 OS,15.6,35990,"Hexa Core,",AMD,0,512,10.4909964,512,2.0,2073600,92.3076923076923,6,3,3.8000000000000003,6.0,1.0558488469019172,0,0,14,618,19,80,12,12,12
HP,15s-fq2717TU Laptop,"Dual Core, 4 Threads",8,Intel UHD Graphics,Windows 11 OS,15.6,37990,"Dual Core,",Intel,0,512,10.54507825,512,2.0,2073600,92.3076923076923,3,2,2.3000000000000003,6.0,0.6054224795998948,0,0,9,33,17,126,12,10,17
HP,14s-dq2649TU Laptop,"Dual Core, 4 Threads",8,Intel Integrated UHD,Windows 11 OS,14.0,34999,"Dual Core,",Intel,0,512,10.46307477,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.6571616331895198,0,0,9,5,17,112,12,10,17
Apple,MacBook Pro 14 inch Laptop,12 Cores,32,30-core GPU,Mac OS,14.2,290990,12 Cores,30-core,0,1000,12.58104418,1000,2.0,2073600,101.40845070422536,8,3,5.58828125,6.0,0.19204375579916835,0,0,2,380,5,14,7,2,6
Apple,MacBook Pro 14 inch Laptop,12 Cores,16,19-core GPU,Mac OS,14.2,234990,12 Cores,19-core,0,1000,12.36729824,1000,2.0,2073600,101.40845070422536,8,3,5.08828125,6.0,0.21653182050300013,0,0,2,380,5,9,7,2,4
HP,Pavilion Plus 14-eh0037TU Laptop,"12 Cores (4P + 8E), 16 Threads",16,Intel Integrated Iris Xe,Windows 11 OS,14.0,82799,12 Cores,Intel,0,512,11.32417126,512,2.0,2073600,102.85714285714286,8,2,4.550000000000001,6.0,0.5495235449703499,0,0,9,466,6,111,12,2,17
Dell,Vostro 3425 D552308WIN9B Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,14.0,31790,"Quad Core,",AMD,0,256,10.36690705,256,2.0,2073600,102.85714285714286,5,3,3.275,6.0,1.0301981755268952,0,0,6,761,28,79,12,16,12
Lenovo,IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop,"Octa Core, 16 Threads",8,4GB NVIDIA GeForce RTX 3050,Windows 11 OS,15.6,60990,"Octa Core,",4GB,0,512,11.0184652,512,2.0,2073600,92.3076923076923,8,6,5.5,6.0,0.9017871782259387,1,0,14,243,24,33,12,14,8
MSI,Thin GF63 12VF-268IN Laptop,"Octa Core (4P + 4E), 12 Threads",16,8GB NVIDIA GeForce RTX 4060,Windows 11 OS,15.6,86990,Octa Core,8GB,0,0,11.37354845,256,2.0,2073600,92.3076923076923,8,8,6.225,6.0,0.715599494194735,1,0,15,561,22,63,12,13,11
Dell,Vostro 3420 Laptop,"Quad Core, 8 Threads",16,Intel Graphics,Windows 11 OS,14.0,52990,"Quad Core,",Intel,0,512,10.8778585,512,2.0,2073600,102.85714285714286,5,2,3.35,6.0,0.6321947537271183,0,0,6,760,28,98,12,16,17
Dell,Vostro 3425 Laptop,"Hexa Core, 12 Threads",8,AMD Radeon Graphics,Windows 11 OS,14.0,38990,"Hexa Core,",AMD,0,512,10.57106048,512,2.0,2073600,102.85714285714286,6,3,3.8000000000000003,6.0,0.9746088740702745,0,0,6,762,19,80,12,12,12
Asus,Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop,"Quad Core, 8 Threads",16,AMD Radeon AMD,Windows 11 OS,15.6,52558,"Quad Core,",AMD,0,512,10.8696726,512,2.0,2073600,92.3076923076923,5,3,3.65,6.0,0.6944708702766468,0,0,3,734,28,79,12,16,12
Asus,VivoBook 14 X1400EA-EK322WS Notebook,"Dual Core, 4 Threads",8,Intel Integrated Intel UHD,Windows 11 OS,14.0,31990,"Dual Core,",Intel,0,512,10.37317863,512,2.0,2073600,102.85714285714286,3,2,2.3000000000000003,6.0,0.7189746795873712,0,0,3,663,17,108,12,10,17
HP,15-fc0026AU Laptop,"Quad Core, 8 Threads",8,AMD Radeon AMD,Windows 11 OS,15.6,34499,"Quad Core,",AMD,0,512,10.44868562,512,2.0,2073600,92.3076923076923,5,3,3.4,6.0,0.9855358126322502,0,0,9,12,28,79,12,16,12
